,country,indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
265,EMU,SP.URB.GROW,0.5883259807160071,0.667249218706829,0.8236251146391571,0.886518317187893,0.8864807356330291,0.848864494743623,0.7906405974319449,0.8297326779696591,0.79502719085383,0.630293977396207,0.5440012466062709,0.0872585670103234,0.509958972266404,0.612962128617369,0.599159602844964,0.594086412825277,0.601247670697532,0.5331364319512061
266,EMU,SP.POP.TOTL,321310787.0,322547880.0,324125338.0,325885964.0,327682507.0,329380413.0,330922791.0,332645166.0,334274730.0,335360887.0,336151474.0,335429120.0,336180504.0,337325526.0,338466271.0,339533474.0,340617355.0,341465149.0
267,EMU,SP.POP.GROW,0.328448325224073,0.38501446264858397,0.489061654970428,0.543192954572419,0.5512796494665789,0.518155825754832,0.46826646003385997,0.520476391122912,0.48988055939463504,0.3249294375318211,0.23574216035515902,-0.21488943404128197,0.22400678867713,0.340597383362834,0.338173340608677,0.31530556851262803,0.319226551429793,0.248899237679765
268,ERI,SP.URB.TOTL,902044.0,960135.0,1024425.0,1093218.0,1163915.0,1234321.0,1303401.0,1371306.0,1439096.0,1490729.0,1544478.0,1600641.0,,,,,,
269,ERI,SP.URB.GROW,5.9618732971421595,6.24106002144142,6.48128589819517,6.49941607839067,6.26636822290423,5.87316987271088,5.44559808250456,5.07865682842624,4.82515682508595,3.52501233776783,3.54207271302804,3.57181848338552,,,,,,
270,ERI,SP.POP.TOTL,3392801.0,3497124.0,3614639.0,3738265.0,3858623.0,3969007.0,4066648.0,4153332.0,4232636.0,4310334.0,4390840.0,4474690.0,,,,,,
271,ERI,SP.POP.GROW,2.70478428961006,3.0285082497404803,3.3051072519392597,3.3629611109689397,3.16887840336157,2.82055533876943,2.43031354288285,2.10918307672268,1.8914063154572902,1.8190428494240503,1.8505157434040298,1.8916522837553302,,,,,,
272,ESP,SP.URB.TOTL,30937864.0,31186430.0,31708814.0,32390830.0,33059302.0,33727737.0,34408810.0,35159317.0,35833174.0,36260460.0,36535850.0,36773882.0,36904876.0,36891840.0,36890017.0,36971015.0,37112875.0,37294880.0
273,ESP,SP.URB.GROW,0.553405611176717,0.8002258389688911,1.6611622094209,2.12806716477212,2.04276209944672,2.00175761706271,1.99920810283443,2.15770109034777,1.8984465233298897,1.18537790236856,0.756607893274885,0.6493894603154821,0.355581830036495,-0.0353294857608428,-0.0049415942468664,0.21932548266905602,0.382971718642725,0.489210736137202
274,ESP,SP.POP.TOTL,40567864.0,40850412.0,41431558.0,42187645.0,42921895.0,43653155.0,44397319.0,45226803.0,45954106.0,46362946.0,46576897.0,46742697.0,46773055.0,46620045.0,46480882.0,46444832.0,46484062.0,46572028.0
275,ESP,SP.POP.GROW,0.447137014535835,0.6940680843344639,1.41259540475782,1.8084544681834498,1.7254663034483,1.68934904712031,1.69035255626114,1.8510813084517899,1.59533049906372,0.8857359805730699,0.460408305051304,0.35533839647142795,0.0649259625617232,-0.327669039579687,-0.298951059088036,-0.07758886159004699,0.0844301500680736,0.18906022421955002
276,EST,SP.URB.TOTL,969061.0,961159.0,953352.0,945646.0,938279.0,931205.0,924006.0,918084.0,913914.0,910446.0,906655.0,902194.0,899089.0,897846.0,897427.0,899949.0,902145.0,903958.0
277,EST,SP.URB.GROW,0.23183289495095,-0.818771346779428,-0.8155652564322651,-0.811590354293914,-0.782094568681874,-0.7567899765351609,-0.7760881251470729,-0.642967542479925,-0.455241457878645,-0.38018857871275397,-0.41725864442961,-0.493242835001277,-0.34475460828661003,-0.138346706837646,-0.04667813837871201,0.280631504498476,0.243716597134148,0.20076381125086804
278,EST,SP.POP.TOTL,1396985.0,1388115.0,1379350.0,1370720.0,1362550.0,1354775.0,1346810.0,1340680.0,1337090.0,1334515.0,1331475.0,1327439.0,1322696.0,1317997.0,1314545.0,1315407.0,1315790.0,1315480.0
279,EST,SP.POP.GROW,0.483707161729931,-0.63696312445507,-0.6334337964238079,-0.627622448059203,-0.597820510395586,-0.572255524659659,-0.589655559840225,-0.45618853509003104,-0.268133719541207,-0.19276807742022897,-0.22805796852935,-0.30358282364397904,-0.357944411443807,-0.35589180262553105,-0.262256175097854,0.0655525295417938,0.0291122255540077,-0.0235627663777683
280,ETH,SP.URB.TOTL,9807603.0,10223839.0,10657765.0,11106662.0,11569768.0,12046152.0,12536471.0,13054026.0,13733826.0,14443888.0,15189225.0,15969792.0,16787864.0,17625395.0,18497740.0,19403333.0,20343419.0,21316856.0
281,ETH,SP.URB.GROW,4.16966858929894,4.15642490367114,4.15665842167138,4.12563739958192,4.08503806839131,4.0349783692159304,3.98968033027038,4.04545157965629,5.076524889261389,5.04095084700772,5.03149455975257,5.01126428233807,4.9957306692676,4.868451538073,4.83078026649926,4.779629297664321,4.7312613486821,4.674065233313629
282,ETH,SP.POP.TOTL,66537331.0,68492257.0,70497192.0,72545144.0,74624405.0,76727083.0,78850689.0,81000409.0,83184892.0,85416253.0,87702670.0,90046756.0,92444183.0,94887724.0,97366774.0,99873033.0,102403196.0,104957438.0
283,ETH,SP.POP.GROW,2.8928908966022497,2.89575438081698,2.88521768550388,2.86361647027596,2.8258554541128498,2.7787150564064103,2.73013024354922,2.6898152561200295,2.66115407574631,2.6470654046082203,2.64159447665885,2.63767029296574,2.6275988813792,2.60893046744012,2.57906830567915,2.54146861870415,2.50182137816318,2.46369925432305
284,EUU,SP.URB.TOTL,350372000.0,351911067.0,353966696.0,356413839.0,358965383.0,361524358.0,364017087.0,366592698.0,369134553.0,371358044.0,373294263.0,374095560.0,375945565.0,378062867.0,380217015.0,382403439.0,384606960.0,386642104.0
285,EUU,SP.URB.GROW,0.340247923623522,0.439266550980093,0.584133092921448,0.691348374763479,0.715893638462234,0.712875146515174,0.6895051314910179,0.7075522254261559,0.6933730578561489,0.602352443554651,0.521388732863954,0.21465558928240103,0.49452738760118103,0.563193769821439,0.569785659483983,0.575046332421493,0.57622938898308,0.529149030480355
286,EUU,SP.POP.TOTL,488178832.0,489155665.0,490390251.0,492200117.0,494162543.0,496115006.0,497973712.0,499916647.0,501808477.0,503317964.0,504421126.0,504015371.0,505117542.0,506621110.0,508193872.0,509717579.0,511218960.0,512461290.0
287,EUU,SP.POP.GROW,0.13116192139446498,0.200097369236204,0.252391230100542,0.36906647232675,0.39870490319286495,0.39510542182068803,0.374652243435662,0.39016818622748395,0.378429086399265,0.300809386287028,0.21917795089865397,-0.0804397316221781,0.21867805297549103,0.297666953724601,0.310441465812588,0.29982789717699604,0.294551544199351,0.243013287300613
288,FCS,SP.URB.TOTL,119771182.0,123875528.0,128140380.0,132530498.0,137001273.0,141610283.0,146362028.0,150878807.0,156079317.0,161423274.0,166944308.0,172351025.0,177786633.0,183406410.0,189230422.0,195595843.0,202170983.0,208973446.0
289,FCS,SP.URB.GROW,3.31486220648867,3.4268226558872903,3.4428527319778697,3.4260223046006204,3.37339334528117,3.36420961577488,3.35550844143147,3.0860319863837997,3.44681277868268,3.42387261984238,3.4202217952784104,3.23863512615236,3.1538007969491404,3.1609671127525196,3.17546807660649,3.3638465383753102,3.36159495986834,3.3647078819417
290,FCS,SP.POP.TOTL,337602457.0,346168747.0,355076801.0,364275678.0,373680882.0,383230416.0,392932365.0,402796842.0,412832401.0,423028631.0,433388814.0,443918286.0,454618893.0,465515402.0,476608101.0,487923553.0,499508468.0,511336623.0
291,FCS,SP.POP.GROW,2.46055906450573,2.53738970863,2.57332704849868,2.5906724894708,2.5818918385212704,2.5555318615417,2.53162290750953,2.5104770893586297,2.49146913619546,2.46982309898685,2.44905007387078,2.42956709076483,2.4104902495501097,2.3968447347391804,2.38288549687987,2.3741627505404104,2.3743299393460497,2.36795885510392
292,FIN,SP.URB.TOTL,4253964.0,4273258.0,4290649.0,4307931.0,4327463.0,4349276.0,4372951.0,4398523.0,4426008.0,4454167.0,4492880.0,4543014.0,4593267.0,4629925.0,4651843.0,4669930.0,4686120.0,4702519.0
293,FIN,SP.URB.GROW,0.496415301116337,0.45252798450547294,0.406146958535345,0.401973890354926,0.452371560777971,0.502793640628433,0.542867277881872,0.583073550661644,0.6229246376073491,0.6342013390992739,0.8653858999230029,1.10967469180396,1.10008671573527,0.7949133668869379,0.472281589887817,0.388059711338671,0.34608656772384194,0.34933746365843393
294,FIN,SP.POP.TOTL,5176209.0,5188008.0,5200598.0,5213014.0,5228172.0,5246096.0,5266268.0,5288720.0,5313399.0,5338871.0,5363352.0,5388272.0,5413971.0,5438972.0,5461512.0,5479531.0,5495303.0,5511303.0
295,FIN,SP.POP.GROW,0.2076065154133,0.227687341886374,0.24238105023337198,0.238457240068217,0.29035036151858395,0.34224859428699894,0.38377713630510396,0.42542983210063107,0.46554928450769395,0.478246393482911,0.457494535465831,0.46355870749913103,0.475809486683209,0.46072377278529497,0.41356020751941397,0.329383885818507,0.28742140168763697,0.290734696421765
296,FJI,SP.URB.TOTL,388641.0,393267.0,397176.0,400842.0,404913.0,409848.0,415890.0,422891.0,431335.0,440109.0,448645.0,456807.0,464718.0,472460.0,480249.0,488237.0,496430.0,504745.0
297,FJI,SP.URB.GROW,1.40833347317236,1.18327321759028,0.98907368829574,0.9187827314932479,1.01048945160329,1.21141300373303,1.46344429653468,1.66936604067294,1.97705877477826,2.01373731327937,1.9209505631520598,1.80290530801635,1.7169787790908302,1.65223172573206,1.63516321320566,1.64962243006035,1.6641542939007399,1.66108646125958
298,FJI,SP.POP.TOTL,811223.0,814218.0,815691.0,816628.0,818354.0,821817.0,827411.0,834812.0,843340.0,851967.0,859950.0,867086.0,873596.0,879715.0,885806.0,892149.0,898760.0,905502.0
299,FJI,SP.POP.GROW,0.584652750821437,0.368515792260437,0.18074633626968,0.11480600335071602,0.21113390131185603,0.422273670961601,0.6783806063182449,0.8905001203355191,1.01636483602929,1.01775955242802,0.9326454337670469,0.826391645700175,0.7479861746076051,0.697996515515594,0.6899973623467061,0.713519398486428,0.7382876548963471,0.7473450507460541
300,FRA,SP.URB.TOTL,46214923.0,46709571.0,47206863.0,47699501.0,48209404.0,48730233.0,49228316.0,49690036.0,50127516.0,50547202.0,50961407.0,51373797.0,51791128.0,52228040.0,52650998.0,53044946.0,53432321.0,53815732.0
301,FRA,SP.URB.GROW,1.02423813392003,1.06463355533666,1.05901944209546,1.03816520596862,1.06331691370923,1.07455325320471,1.0169348107779599,0.9335443705253342,0.876564877493024,0.833751391631552,0.8161027975809839,0.8059635710972529,0.8090603981229959,0.840065495313649,0.806567834774496,0.7454398141179,0.727623313402784,0.715001573812318
302,FRA,SP.POP.TOTL,60912500.0,61357430.0,61805267.0,62244886.0,62704895.0,63179351.0,63621381.0,64016227.0,64374989.0,64707044.0,65027507.0,65342775.0,65659789.0,65998660.0,66316092.0,66593366.0,66859768.0,67118648.0
303,FRA,SP.POP.GROW,0.6849292538185521,0.7277864048724442,0.727231515093808,0.708779199037771,0.7363135407331429,0.753800831613331,0.6972070012649291,0.6187005001316751,0.558859001300406,0.514487918627095,0.49402976972961,0.483651043353276,0.48398231168685707,0.514774024594539,0.479814388342675,0.417238030192745,0.3992448073382971,0.38645078799135
304,FRO,SP.URB.TOTL,17172.0,17668.0,18163.0,18573.0,18895.0,19208.0,19424.0,19544.0,19654.0,19761.0,19870.0,19972.0,20063.0,20163.0,20270.0,20388.0,20520.0,20659.0
305,FRO,SP.URB.GROW,1.99983138070147,2.84749433719658,2.7631464033026405,2.2322355437898502,1.71884235962475,1.64295221174998,1.11825559581356,0.6158919078351539,0.561254598479582,0.542941838643038,0.55007582370598,0.512023607463735,0.45460300597010606,0.49719189578746004,0.529271880797006,0.580453201388653,0.6453527824773571,0.6751039506922929
306,FRO,SP.POP.TOTL,47258.0,47526.0,47769.0,47974.0,48143.0,48285.0,48383.0,48448.0,48485.0,48517.0,48550.0,48608.0,48666.0,48747.0,48842.0,48965.0,49117.0,49290.0
307,FRO,SP.POP.GROW,0.68156747731428,0.5654977932821321,0.509996383220091,0.42823039444395505,0.35165511648579,0.294520476718477,0.20275589351828502,0.13425454609194803,0.0763413941525995,0.065978023465153,0.0679942746172886,0.11939316760284,0.119250790290035,0.16630227724863,0.19469413562748897,0.25151587277339,0.30994498824135697,0.35160136621150107
308,FSM,SP.URB.TOTL,23990.0,23930.0,23889.0,23852.0,23799.0,23714.0,23593.0,23450.0,23310.0,23188.0,23104.0,23079.0,23106.0,23183.0,23298.0,23451.0,23638.0,23861.0
309,FSM,SP.URB.GROW,-2.2137474714196403,-0.25041749313212,-0.171479997686452,-0.1550030682558,-0.22245082728839102,-0.357797195209682,-0.51155331713025,-0.607956297228789,-0.598804184462256,-0.524754957017933,-0.36291407670707504,-0.10826495655083901,0.116921091591942,0.332692739192969,0.49482685248289293,0.654561792871779,0.7942448683745791,0.9389740349839141
310,FSM,SP.POP.TOTL,107432.0,107165.0,106983.0,106816.0,106577.0,106196.0,105684.0,105078.0,104478.0,103960.0,103616.0,103468.0,103503.0,103702.0,104015.0,104433.0,104937.0,105544.0
311,FSM,SP.POP.GROW,-0.3567981187984,-0.248838648977832,-0.169975945438915,-0.156221529533676,-0.22399994370369103,-0.35812852872577505,-0.48329337037524,-0.5750578092740329,-0.572640859328172,-0.49703131520110794,-0.331445171811962,-0.14293718993093,0.0338211636737707,0.192080365998875,0.30137180577589395,0.401059794567854,0.48144526294665396,0.5767757495984499
312,GAB,SP.URB.TOTL,971097.0,1005175.0,1040291.0,1076901.0,1115620.0,1156905.0,1200767.0,1247080.0,1296101.0,1348027.0,1402921.0,1461068.0,1522001.0,1583861.0,1644081.0,1700832.0,1753279.0,1801886.0
313,GAB,SP.URB.GROW,3.48597969931768,3.44905743723149,3.43388260012006,3.45869902368765,3.5322832239512403,3.6338031754978903,3.72121833425206,3.7844299329042204,3.85557083826518,3.92815149708144,3.9914449660241402,4.061118352547431,4.08582413206714,3.9839620547001804,3.7316028476747203,3.3935977610748704,3.0370205904197003,2.7346145135693596
314,GAB,SP.POP.TOTL,1231122.0,1262259.0,1294409.0,1328146.0,1364205.0,1403126.0,1444844.0,1489193.0,1536411.0,1586754.0,1640210.0,1697101.0,1756817.0,1817271.0,1875713.0,1930175.0,1979786.0,2025137.0
315,GAB,SP.POP.GROW,2.4960432634816496,2.4977024147099502,2.5151247470102303,2.57297644439977,2.67878566131566,2.8130763259602998,2.92987526158454,3.0233005236085297,3.1214814562802404,3.2241243019430796,3.3133862341780196,3.40972188563286,3.45821476957591,3.38322762671116,3.1652928567747,2.8621818575327795,2.5378085675888102,2.2648594533828197
316,GBR,SP.URB.TOTL,46319551.0,46557334.0,46930583.0,47323791.0,47767769.0,48269624.0,48798541.0,49351705.0,49913475.0,50463084.0,51030310.0,51600299.0,52130415.0,52650556.0,53218629.0,53813373.0,54369540.0,54892898.0
317,GBR,SP.URB.GROW,0.433615661051976,0.512040255282785,0.7985010152836941,0.8343597531411671,0.9337973341736201,1.04513367651541,1.0897954746412901,1.1271899550309799,1.1318691961886203,1.09510526789302,1.1177710853051201,1.11076971290171,1.0221092571018102,0.9928239212728291,1.07317053974962,1.1113500827258898,1.02820655210685,0.9579907096264499
318,GBR,SP.POP.TOTL,58892514.0,59119673.0,59370479.0,59647577.0,59987905.0,60401206.0,60846820.0,61322463.0,61806995.0,62276270.0,62766365.0,63258918.0,63700300.0,64128226.0,64613160.0,65128861.0,65595565.0,66022273.0
319,GBR,SP.POP.GROW,0.357300887421605,0.38497596956422797,0.423337079636281,0.465641113602993,0.5689431134213171,0.68661130607346,0.7350486784212901,0.778666112441256,0.7870326223189391,0.7563908595934069,0.783888646646516,0.7816772892986842,0.6953158427113879,0.6695338074565981,0.7533494993985441,0.7949679092952671,0.714030265261993,0.6484067836014871
320,GEO,SP.URB.TOTL,2325705.0,2298386.0,2284854.0,2272218.0,2259104.0,2246050.0,2233109.0,2219751.0,2207030.0,2193867.0,2180304.0,2166861.0,2153590.0,2140426.0,2126887.0,2135400.0,2151132.0,2164505.0
321,GEO,SP.URB.GROW,-1.22784141880658,-1.18160814116004,-0.5905010132896921,-0.554568037746453,-0.578817246406666,-0.57951566288746,-0.577833294481223,-0.5999757491022261,-0.574730713634351,-0.5981980151836039,-0.620142352310192,-0.61847401010391,-0.614335944938425,-0.613134242624624,-0.634546630579522,0.3994574424431179,0.734023244679922,0.6197482690675821
322,GEO,SP.POP.TOTL,4418300.0,4386400.0,4357000.0,4301000.0,4245000.0,4190000.0,4136000.0,4082000.0,4030000.0,3978000.0,3926000.0,3875000.0,3825000.0,3776000.0,3727000.0,3717100.0,3719300.0,3717100.0
323,GEO,SP.POP.GROW,-0.771072946015597,-0.7246161613822049,-0.672509797239651,-1.30150105531819,-1.30269168188126,-1.30410858292643,-1.2971596727918402,-1.31420728184749,-1.28206884290614,-1.2987195526811202,-1.31580845775111,-1.3075433048959,-1.2987195526811202,-1.28932189952449,-1.30616277861329,-0.265982612716282,0.0591684165505642,-0.0591684165505705
324,GHA,SP.URB.TOTL,8319609.0,8662230.0,9020827.0,9395501.0,9786022.0,10191094.0,10611790.0,11047966.0,11498112.0,11959326.0,12430823.0,12911096.0,13399971.0,13897120.0,14403132.0,14918445.0,15442902.0,15975849.0
325,GHA,SP.URB.GROW,4.17555469133891,4.03569366625937,4.05638198167358,4.06949426651652,4.07240832929534,4.05591606550118,4.04514455325232,4.02806914606845,3.99365093559802,3.93285444413114,3.8667721691692596,3.7907982573884396,3.71654460903821,3.64290816489294,3.57640585079103,3.51526838917042,3.4551113479521094,3.3928664087846
326,GHA,SP.POP.TOTL,18938762.0,19421605.0,19924522.0,20446782.0,20986536.0,21542009.0,22113425.0,22700212.0,23298640.0,23903831.0,24512104.0,25121796.0,25733049.0,26346251.0,26962563.0,27582821.0,28206728.0,28833629.0
327,GHA,SP.POP.GROW,2.4650884228657497,2.5175384890795,2.5565128222110496,2.58742762671602,2.60555785529895,2.61238464706914,2.61799544372365,2.6189373496561603,2.60207261186049,2.56437492095619,2.5128297390061203,2.45687994904856,2.40402832192708,2.35498687464052,2.3123360465941496,2.27438031073102,2.23673796498606,2.19818485041117
328,GIB,SP.URB.TOTL,31180.0,31374.0,31544.0,31720.0,31896.0,32085.0,32296.0,32510.0,32732.0,32956.0,33189.0,33405.0,33623.0,33831.0,34038.0,34228.0,34408.0,34571.0
329,GIB,SP.URB.GROW,0.6080023876888381,0.620266080441814,0.540387214127757,0.556400019132119,0.553321331240673,0.590802112342479,0.655475234816103,0.6604350765174201,0.6805458349321241,0.6820145788208329,0.704515726753998,0.6487093656557149,0.650476722168036,0.616718531913922,0.610000565422472,0.556647498332335,0.524507292562688,0.4726084848883271
330,GIB,SP.POP.TOTL,31180.0,31374.0,31544.0,31720.0,31896.0,32085.0,32296.0,32510.0,32732.0,32956.0,33189.0,33405.0,33623.0,33831.0,34038.0,34228.0,34408.0,34571.0
331,GIB,SP.POP.GROW,0.6080023876888381,0.620266080441814,0.540387214127757,0.556400019132119,0.553321331240673,0.590802112342479,0.655475234816103,0.6604350765174201,0.6805458349321459,0.6820145788208329,0.704515726753998,0.6487093656557149,0.650476722168036,0.616718531913922,0.610000565422472,0.556647498332335,0.524507292562688,0.4726084848883271
332,GIN,SP.URB.TOTL,2719110.0,2793972.0,2870954.0,2951036.0,3034691.0,3122395.0,3215318.0,3313948.0,3417579.0,3524929.0,3635261.0,3748206.0,3864467.0,3985324.0,4112567.0,4249086.0,4395595.0,4551859.0
333,GIN,SP.URB.GROW,2.66431199391144,2.71596184279381,2.7180139408717996,2.7511916422197698,2.79533119962629,2.8490728413532596,2.9325928600532403,3.02139637222106,3.0792177788463597,3.09278885555265,3.0820616116159303,3.05964151789599,3.05464427481061,3.0794845569828904,3.1428793921628797,3.2656493232237596,3.38990021045162,3.49328178600042
334,GIN,SP.POP.TOTL,8808546.0,8971139.0,9137345.0,9309848.0,9490229.0,9679745.0,9881428.0,10096727.0,10323142.0,10556524.0,10794170.0,11035170.0,11281469.0,11536615.0,11805509.0,12091533.0,12395924.0,12717176.0
335,GIN,SP.POP.GROW,1.7727438012312702,1.82902602279089,1.8357215039866799,1.87029027573573,1.91899783694693,1.97728149717433,2.06214777623432,2.1554276194037603,2.2176859157341804,2.23558863441907,2.22621161386768,2.2081271555014803,2.207402296921,2.23644224075737,2.3040396436434,2.39391686647114,2.48622533008731,2.5585811788215
336,GMB,SP.URB.TOTL,589659.0,619684.0,651518.0,684613.0,717300.0,751275.0,786528.0,823135.0,861181.0,900725.0,941884.0,984669.0,1029103.0,1075061.0,1122480.0,1171287.0,1221429.0,1272923.0
337,GMB,SP.URB.GROW,4.91445843177419,4.96652669788171,5.00953540426432,4.95486903738214,4.66404480258279,4.627760003354879,4.58565594615762,4.54918986193181,4.518448176126459,4.4895291586034896,4.46821301490714,4.4423419345451505,4.413728391773651,4.368985513152841,4.31631189478213,4.25626211493622,4.1918340517521395,4.1294345936876
338,GMB,SP.POP.TOTL,1231844.0,1270495.0,1311349.0,1354194.0,1398573.0,1444204.0,1491021.0,1539116.0,1588572.0,1639560.0,1692149.0,1746363.0,1802125.0,1859324.0,1917852.0,1977590.0,2038501.0,2100568.0
339,GMB,SP.POP.GROW,3.00146456478242,3.08943545945687,3.1649790043139903,3.21500650444273,3.22459876825558,3.21058736486161,3.19028154598617,3.1747105445069104,3.16272738437617,3.1592413676971205,3.15714056163095,3.1536020815913903,3.1431184561447596,3.1246456654328103,3.0992828967515,3.06731218623717,3.0335802199687003,2.99930505139305
340,GNB,SP.URB.TOTL,450583.0,464188.0,478655.0,493958.0,510052.0,526886.0,544513.0,562969.0,582341.0,602670.0,624079.0,646570.0,670130.0,694626.0,719894.0,745799.0,772271.0,799328.0
341,GNB,SP.URB.GROW,2.86933208654138,2.9747342767904197,3.0690444804103305,3.1470405946607594,3.2062187974456,3.2471525050462597,3.29076108472929,3.3332747253957598,3.38316223489778,3.4313596436439,3.49071796779342,3.54045047591528,3.57902557351462,3.5901847810345204,3.5730407724877202,3.5352147952148996,3.4879397793617404,3.44358499748446
342,GNB,SP.POP.TOTL,1243229.0,1267512.0,1293523.0,1321202.0,1350345.0,1380838.0,1412669.0,1445958.0,1480841.0,1517448.0,1555880.0,1596154.0,1638139.0,1681495.0,1725744.0,1770526.0,1815698.0,1861283.0
343,GNB,SP.POP.GROW,1.82105605314879,1.93438966365015,2.03135798056176,2.11724246090835,2.1818187048427298,2.23304458893153,2.2790261652694,2.3291254772442405,2.38380919586245,2.44198068478557,2.5011325481547404,2.55556836410938,2.5963855814658396,2.6122437242866,2.5974983187932,2.56184157330302,2.51932892111307,2.47960680887292
344,GNQ,SP.URB.TOTL,301583.0,325204.0,350350.0,377222.0,406137.0,437275.0,470822.0,506719.0,544889.0,585086.0,627158.0,671026.0,716629.0,753680.0,791534.0,830013.0,868944.0,908248.0
345,GNQ,SP.URB.GROW,7.66299101896454,7.54074092235806,7.44799770955319,7.390121873824071,7.38566675510537,7.387174668728959,7.3917815473193,7.34765060455863,7.26254948830723,7.11767407791891,6.94396575341084,6.76093818498249,6.575038857473559,5.04096018075759,4.900496006993039,4.74685285082452,4.5837317983109696,4.4238787760305
346,GNQ,SP.POP.TOTL,614323.0,639762.0,666407.0,694611.0,724817.0,757317.0,792217.0,829327.0,868418.0,909111.0,951104.0,994290.0,1038593.0,1083746.0,1129424.0,1175389.0,1221490.0,1267689.0
347,GNQ,SP.POP.GROW,4.05034018265162,4.057538373233291,4.08043628080823,4.14513816380682,4.25672325626352,4.38627148391067,4.50534201460833,4.57791843208143,4.605863705868581,4.579403336907251,4.515621620249349,4.440549947258599,4.3593276936720695,4.25566456544095,4.12842100344897,3.98913883841991,3.8472268390024196,3.71241327666878
348,GRC,SP.URB.TOTL,7857551.0,7919906.0,7991509.0,8052786.0,8114802.0,8180275.0,8246206.0,8308341.0,8371303.0,8433780.0,8484693.0,8511794.0,8505100.0,8482139.0,8463623.0,8445266.0,8446960.0,8471034.0
349,GRC,SP.URB.GROW,0.572820545681015,0.7904356786447769,0.9000265953488491,0.7638515490196371,0.7671682895542249,0.80359672232117,0.8027447150559192,0.750673416564129,0.7549597467480959,0.7435522674524109,0.601864644518792,0.31890146437525,-0.07867476103786,-0.270332500569186,-0.218532602651056,-0.21712848445539001,0.0200565633644638,0.284596581001128
350,GRC,SP.POP.TOTL,10805808.0,10862132.0,10902022.0,10928070.0,10955141.0,10987314.0,11020362.0,11048473.0,11077841.0,11107017.0,11121341.0,11104899.0,11045011.0,10965211.0,10892413.0,10820883.0,10775971.0,10760421.0
351,GRC,SP.POP.GROW,0.4090418382382461,0.51988446396193,0.36656646214818395,0.238643175320258,0.24741354282281197,0.293249074052818,0.30033180096664003,0.25475758193577497,0.26545783672629303,0.263026401346927,0.128880432668041,-0.147951277402184,-0.540752950543684,-0.725120806658085,-0.666113290031891,-0.6588613608783389,-0.415913028277122,-0.144406757661553
352,GRD,SP.URB.TOTL,36276.0,36583.0,36667.0,36760.0,36855.0,36954.0,37059.0,37170.0,37287.0,37412.0,37542.0,37679.0,37835.0,38017.0,38224.0,38453.0,38711.0,38994.0
353,GRD,SP.URB.GROW,0.872134769224879,0.8427286043026709,0.22935163637275402,0.25331294954108896,0.258099715376577,0.26826012917090697,0.283734128982524,0.299074708637441,0.31427561223233397,0.33467681408203603,0.346879767197681,0.364260383357627,0.41316900686271996,0.47988279615365503,0.543016247543229,0.5973125731553729,0.668708105893736,0.72839907663221
354,GRD,SP.POP.TOTL,101619.0,101849.0,102100.0,102375.0,102656.0,102949.0,103259.0,103586.0,103930.0,104296.0,104677.0,105075.0,105481.0,105909.0,106360.0,106823.0,107317.0,107825.0
355,GRD,SP.POP.GROW,0.17433189517202302,0.226079872967613,0.246140090633918,0.26898170026137097,0.274105063076107,0.285012716949544,0.30066751390416996,0.31617904461406604,0.331541004165772,0.351541476014736,0.36464081212136795,0.37949624094892703,0.3856461019197489,0.40493929215853797,0.424933154285576,0.434369277078617,0.46138122380251795,0.47224711502764
356,GRL,SP.URB.TOTL,45859.0,46122.0,46473.0,46739.0,46997.0,47175.0,47220.0,47213.0,47196.0,47360.0,48018.0,48217.0,48402.0,48322.0,48308.0,48298.0,48503.0,48629.0
357,GRL,SP.URB.GROW,0.329813441256315,0.571858789801961,0.758143919728567,0.570743513870947,0.5504835954571929,0.378032136899694,0.0953440402753015,-0.0148253259195849,-0.0360135160498233,0.34688473380775,1.3797950037214,0.413571535602637,0.382947921390193,-0.16541916844285,-0.0289765085334987,-0.0207026479426003,0.42354997668547495,0.259440906549959
358,GRL,SP.POP.TOTL,56200.0,56350.0,56609.0,56765.0,56911.0,56935.0,56774.0,56555.0,56328.0,56323.0,56905.0,56890.0,56810.0,56483.0,56295.0,56114.0,56186.0,56171.0
359,GRL,SP.POP.GROW,0.178094437099469,0.266548358613988,0.45857426832132003,0.27519554474985997,0.25687054484442895,0.0421622197627189,-0.283179181223717,-0.38648584669867897,-0.40218687665122205,-0.00887697402292811,1.02802332572502,-0.0263631971297131,-0.14072121935205,-0.5772658647352761,-0.333398666658893,-0.32203854927534303,0.12822797838904698,-0.0267006062623867
360,GTM,SP.URB.TOTL,5281515.0,5445884.0,5616681.0,5789971.0,5965415.0,6143740.0,6324727.0,6508732.0,6696023.0,6886669.0,7081561.0,7280273.0,7482817.0,7690649.0,7903499.0,8121501.0,8344133.0,8571763.0
361,GTM,SP.URB.GROW,3.03416188839315,3.0647105608704197,3.0880826067793703,3.03863628809937,2.9851342699329595,2.94550516055067,2.90331943851215,2.8677788356438,2.8369108084596606,2.8073745774525,2.79068497871248,2.7673997876062995,2.7440963861382097,2.73958499081945,2.7300397534018903,2.7209416498187,2.70436678614833,2.69147719035711
